event_type,ingestion_timestamp,event_timestamp
vp,1598132368778.827,1598132369246.0
vp,1598132368780.828,1598132325670.0
vp,1598132368780.983,1598132326670.0
vp,1598132368781.328,1598132327670.0
vp,1598132368782.052,1598132369277.0
vp,1598132368782.552,1598132328670.0
vp,1598132368782.821,1598132329670.0
vp,1598132368783.0168,1598132330670.0
vp,1598132368783.4102,1598132331670.0
vp,1598132368783.566,1598132332670.0
vp,1598132368783.802,1598132333670.0
vp,1598132368783.977,1598132334670.0
vp,1598132368784.201,1598132335670.0
vp,1598132368784.525,1598132336670.0
vp,1598132368784.945,1598132337670.0
vp,1598132368785.388,1598132338670.0
vp,1598132368785.645,1598132339670.0
vp,1598132368785.73,1598132340670.0
dep,1598132368786.288,1598132340788.0
vp,1598132368786.337,1598132341670.0
vp,1598132368786.584,1598132342672.0
vp,1598132368786.884,1598132343670.0
vp,1598132368787.3098,1598132344670.0
vp,1598132368787.3882,1598132345670.0
vp,1598132368787.731,1598132346670.0
vp,1598132368787.7878,1598132347670.0
vp,1598132368788.063,1598132348670.0
vp,1598132368789.833,1598132349670.0
vp,1598132368789.928,1598132350670.0
vp,1598132368789.9958,1598132369266.0
vp,1598132368795.089,1598132369258.0
vp,1598132368795.238,1598132369266.0
vp,1598132368801.825,1598132369273.0
vp,1598132368802.557,1598132369293.0
vp,1598132368804.473,1598132369242.0
vp,1598132368804.5571,1598132369282.0
vp,1598132368804.61,1598132369290.0
vp,1598132368804.995,1598132369006.0
vp,1598132368808.46,1598132369267.0
vp,1598132368824.291,1598132369306.0
vp,1598132368824.393,1598132369263.0
vp,1598132368824.729,1598132369328.0
vp,1598132368829.4338,1598132369273.0
vp,1598132368852.519,1598132369284.0
vp,1598132368856.844,1598132369342.0
vp,1598132368857.1,1598132369335.0
vp,1598132368865.115,1598132369352.0
vp,1598132368865.205,1598132369351.0
vp,1598132368865.494,1598132369295.0
vp,1598132368869.619,1598132369354.0
vp,1598132368870.1838,1598132369331.0
vp,1598132368876.119,1598132369378.0
vp,1598132368876.3682,1598132369317.0
vp,1598132368898.9028,1598132369349.0
vp,1598132368899.3052,1598132369342.0
vp,1598132368900.148,1598132369400.0
vp,1598132368900.482,1598132368690.0
vp,1598132368901.05,1598132369397.0
vp,1598132368919.996,1598132369398.0
vp,1598132368920.074,1598132369386.0
vp,1598132368920.145,1598132369394.0
vp,1598132368924.032,1598132369384.0
vp,1598132368924.5132,1598132369369.0
vp,1598132368935.252,1598132369350.0
vp,1598132368935.3572,1598132369351.0
vp,1598132368945.152,1598132369385.0
vp,1598132368945.8262,1598132368970.0
vp,1598132368945.928,1598132369410.0
vp,1598132368946.044,1598132369442.0
vp,1598132368956.019,1598132369444.0
vp,1598132368956.1619,1598132369169.0
vp,1598132368965.8289,1598132369395.0
vp,1598132368966.376,1598132369443.0
vp,1598132368973.311,1598132369431.0
vp,1598132368973.5488,1598132369429.0
vp,1598132368974.88,1598132369437.0
vp,1598132368975.25,1598132369474.0
vp,1598132368982.341,1598132369472.0
vp,1598132368992.875,1598132369404.0
vp,1598132368993.006,1598132369491.0
vp,1598132368999.274,1598132369478.0
vp,1598132368999.458,1598132369488.0
vp,1598132369004.8562,1598132369481.0
vp,1598132369005.3042,1598132369494.0
vp,1598132369020.757,1598132369511.0
vp,1598132369021.224,1598132369461.0
vp,1598132369021.6118,1598132369000.0
vp,1598132369021.78,1598132369000.0
vp,1598132369022.0562,1598132369000.0
vp,1598132369022.4558,1598132369000.0
vp,1598132369022.822,1598132369000.0
vp,1598132369023.16,1598132369000.0
vp,1598132369027.2542,1598132369000.0
vp,1598132369029.4858,1598132369449.0
vp,1598132369030.3718,1598132369459.0
vp,1598132369035.842,1598132369364.0
vp,1598132369043.315,1598132369392.0
vp,1598132369049.0789,1598132369534.0
vp,1598132369053.022,1598132369562.0
vp,1598132369054.866,1598132369517.0
vp,1598132369055.074,1598132369465.0
vp,1598132369058.661,1598132369537.0
vp,1598132369063.925,1598132369521.0
vp,1598132369064.076,1598132369543.0
vp,1598132369067.934,1598132369562.0
vp,1598132369073.5322,1598132369565.0
vp,1598132369073.981,1598132369571.0
vp,1598132369074.307,1598132369415.0
vp,1598132369074.9768,1598132369575.0
vp,1598132369081.511,1598132369583.0
vp,1598132369082.128,1598132369512.0
vp,1598132369082.217,1598132369567.0
vp,1598132369094.407,1598132369592.0
vp,1598132369100.006,1598132369529.0
vp,1598132369115.541,1598132369616.0
vp,1598132369115.76,1598132369601.0
vp,1598132369120.131,1598132369619.0
vp,1598132369127.295,1598132369613.0
vp,1598132369137.824,1598132369568.0
vp,1598132369141.812,1598132369580.0
vp,1598132369152.843,1598132369629.0
vp,1598132369153.306,1598132369605.0
vp,1598132369166.176,1598132369597.0
vp,1598132369191.715,1598132369696.0
vp,1598132369191.9019,1598132369641.0
vp,1598132369196.072,1598132369687.0
vp,1598132369196.935,1598132369700.0
vp,1598132369198.638,1598132369669.0
vp,1598132369198.874,1598132369709.0
vp,1598132369215.029,1598132369677.0
vp,1598132369223.588,1598132368728.0
vp,1598132369234.106,1598132369717.0
vp,1598132369234.199,1598132369712.0
vp,1598132369240.522,1598132369671.0
vp,1598132369247.988,1598132369700.0
vp,1598132369252.6292,1598132369690.0
vp,1598132369252.799,1598132369520.0
vp,1598132369259.468,1598132369751.0
vp,1598132369266.9119,1598132369765.0
vp,1598132369267.199,1598132369759.0
vp,1598132369284.368,1598132369774.0
vp,1598132369286.9302,1598132369746.0
vp,1598132369306.388,1598132369828.0
vp,1598132369310.061,1598132369747.0
vp,1598132369310.224,1598132369604.0
vp,1598132369315.3,1598132369675.0
vp,1598132369315.651,1598132369502.0
vp,1598132369338.767,1598132369808.0
vp,1598132369338.892,1598132369812.0
vp,1598132369339.564,1598132369792.0
vp,1598132369346.097,1598132369777.0
vp,1598132369346.593,1598132369786.0
vp,1598132369354.0908,1598132369838.0
vp,1598132369363.485,1598132369850.0
vp,1598132369371.612,1598132369849.0
vp,1598132369371.799,1598132369794.0
vp,1598132369377.52,1598132369538.0
vp,1598132369377.63,1598132369889.0
vp,1598132369389.579,1598132369882.0
vp,1598132369393.2349,1598132369872.0
vp,1598132369399.2761,1598132369840.0
vp,1598132369402.02,1598132357178.0
vp,1598132369402.546,1598132358178.0
vp,1598132369407.583,1598132369919.0
vp,1598132369417.8618,1598132369901.0
vp,1598132369418.14,1598132369577.0
vp,1598132369431.108,1598132369922.0
vp,1598132369431.437,1598132369889.0
vp,1598132369438.0032,1598132369921.0
vp,1598132369444.468,1598132369940.0
vp,1598132369444.565,1598132369926.0
vp,1598132369459.7659,1598132369918.0
vp,1598132369460.25,1598132369890.0
vp,1598132369460.653,1598132369918.0
vp,1598132369461.0159,1598132369955.0
vp,1598132369465.552,1598132369922.0
vp,1598132369465.816,1598132369922.0
vp,1598132369472.6301,1598132369978.0
vp,1598132369472.7249,1598132369964.0
vp,1598132369486.867,1598132369966.0
vp,1598132369494.274,1598132369987.0
vp,1598132369494.605,1598132369852.0
vp,1598132369499.472,1598132369936.0
dep,1598132369499.5671,1598132369530.0
vp,1598132369499.824,1598132368728.0
vp,1598132369502.033,1598132369728.0
vp,1598132369507.0989,1598132369887.0
vp,1598132369507.415,1598132369970.0
vp,1598132369507.7642,1598132369897.0
vp,1598132369526.895,1598132369901.0
vp,1598132369533.914,1598132370028.0
vp,1598132369534.25,1598132370009.0
vp,1598132369537.845,1598132370012.0
vp,1598132369548.049,1598132369776.0
vp,1598132369548.374,1598132370030.0
vp,1598132369548.433,1598132369950.0
vp,1598132369551.9421,1598132359178.0
vp,1598132369552.831,1598132360178.0
vp,1598132369552.886,1598132361178.0
vp,1598132369562.594,1598132362178.0
vp,1598132369564.153,1598132363178.0
vp,1598132369564.2222,1598132364178.0
vp,1598132369564.2869,1598132365178.0
vp,1598132369564.388,1598132366178.0
vp,1598132369564.45,1598132367178.0
vp,1598132369564.861,1598132370042.0
vp,1598132369564.952,1598132368178.0
vp,1598132369571.178,1598132370014.0
vp,1598132369576.205,1598132369995.0
ars,1598132369587.5461,1598132370069.0
vp,1598132369614.034,1598132370080.0
vp,1598132369614.42,1598132370078.0
vp,1598132369614.699,1598132370097.0
vp,1598132369626.718,1598132370112.0
vp,1598132369632.227,1598132370006.0
vp,1598132369632.477,1598132369178.0
vp,1598132369644.15,1598132369745.0
vp,1598132369653.337,1598132370145.0
vp,1598132369653.878,1598132370063.0
vp,1598132369653.9321,1598132370143.0
vp,1598132369659.2368,1598132370155.0
vp,1598132369659.383,1598132370098.0
vp,1598132369677.444,1598132369893.0
vp,1598132369677.83,1598132370094.0
vp,1598132369681.4302,1598132370137.0
vp,1598132369684.883,1598132370126.0
vp,1598132369685.083,1598132370173.0
vp,1598132369691.456,1598132370145.0
vp,1598132369701.926,1598132370155.0
vp,1598132369702.178,1598132370172.0
vp,1598132369702.411,1598132370178.0
vp,1598132369714.532,1598132370202.0
vp,1598132369715.113,1598132370149.0
vp,1598132369715.172,1598132370196.0
vp,1598132369722.482,1598132370203.0
vp,1598132369723.192,1598132370219.0
vp,1598132369726.027,1598132370178.0
vp,1598132369726.288,1598132370206.0
vp,1598132369738.417,1598132370157.0
vp,1598132369746.969,1598132370064.0
vp,1598132369750.388,1598132370186.0
vp,1598132369757.873,1598132370252.0
vp,1598132369765.846,1598132370258.0
vp,1598132369766.054,1598132370277.0
vp,1598132369775.4,1598132370266.0
vp,1598132369777.8982,1598132370100.0
vp,1598132369783.0542,1598132370246.0
vp,1598132369783.148,1598132370282.0
vp,1598132369791.7349,1598132370226.0
vp,1598132369792.123,1598132370084.0
vp,1598132369796.416,1598132370267.0
vp,1598132369796.551,1598132370265.0
dep,1598132369798.7722,1598132370192.0
vp,1598132369803.662,1598132370242.0
vp,1598132369804.409,1598132370290.0
vp,1598132369804.525,1598132370293.0
vp,1598132369806.704,1598132370273.0
vp,1598132369811.524,1598132370273.0
vp,1598132369817.105,1598132370306.0
vp,1598132369824.675,1598132370328.0
vp,1598132369837.301,1598132370263.0
vp,1598132369845.285,1598132370342.0
vp,1598132369851.6382,1598132370352.0
vp,1598132369852.0542,1598132370351.0
vp,1598132369855.3418,1598132370284.0
vp,1598132369855.491,1598132370295.0
vp,1598132369868.207,1598132370342.0
vp,1598132369873.689,1598132370378.0
vp,1598132369875.5022,1598132370351.0
vp,1598132369876.143,1598132370351.0
vp,1598132369876.2878,1598132370336.0
vp,1598132369885.48,1598132370331.0
vp,1598132369899.928,1598132370354.0
vp,1598132369900.6692,1598132370349.0
vp,1598132369905.91,1598132370397.0
vp,1598132369906.155,1598132370400.0
vp,1598132369913.542,1598132370398.0
vp,1598132369913.969,1598132370369.0
vp,1598132369920.9138,1598132370394.0
vp,1598132369925.2378,1598132370172.0
vp,1598132369934.433,1598132370395.0
vp,1598132369944.163,1598132370429.0
vp,1598132369946.467,1598132370442.0
vp,1598132369946.53,1598132370410.0
vp,1598132369946.5762,1598132370443.0
vp,1598132369946.6218,1598132369254.0
vp,1598132369963.232,1598132370459.0
vp,1598132369963.48,1598132370385.0
vp,1598132369967.478,1598132370443.0
vp,1598132369967.987,1598132370474.0
vp,1598132369973.9949,1598132370465.0
vp,1598132369974.082,1598132370472.0
vp,1598132369978.384,1598132370431.0
vp,1598132369989.2969,1598132370386.0
vp,1598132369999.521,1598132370404.0
vp,1598132369999.725,1598132370436.0
vp,1598132370004.2778,1598132370481.0
vp,1598132370004.468,1598132370488.0
vp,1598132370006.885,1598132370494.0
vp,1598132370007.174,1598132370384.0
vp,1598132370007.527,1598132370449.0
vp,1598132370013.256,1598132370491.0
vp,1598132370019.5662,1598132370461.0
vp,1598132370019.675,1598132370478.0
vp,1598132370023.049,1598132370511.0
vp,1598132370023.3308,1598132369458.0
vp,1598132370035.4568,1598132370254.0
vp,1598132370060.7048,1598132370562.0
vp,1598132370061.155,1598132370537.0
vp,1598132370067.6301,1598132370571.0
vp,1598132370068.021,1598132370543.0
vp,1598132370071.5698,1598132370169.0
vp,1598132370072.081,1598132370521.0
vp,1598132370072.326,1598132370364.0
vp,1598132370075.329,1598132370575.0
vp,1598132370075.424,1598132370583.0
vp,1598132370075.6409,1598132368621.0
vp,1598132370077.474,1598132370529.0
vp,1598132370078.016,1598132370562.0
vp,1598132370082.5269,1598132370565.0
vp,1598132370082.918,1598132370517.0
vp,1598132370091.895,1598132370591.0
vp,1598132370092.156,1598132370567.0
vp,1598132370106.196,1598132370601.0
vp,1598132370106.512,1598132370534.0
vp,1598132370116.924,1598132370616.0
vp,1598132370126.253,1598132370618.0
vp,1598132370126.516,1598132370613.0
vp,1598132370135.5159,1598132370605.0
vp,1598132370136.121,1598132370502.0
vp,1598132370147.2039,1598132370580.0
vp,1598132370147.543,1598132370629.0
vp,1598132370158.298,1598132370604.0
vp,1598132370158.508,1598132370392.0
vp,1598132370166.188,1598132370568.0
vp,1598132370181.911,1598132370675.0
vp,1598132370182.1648,1598132370597.0
vp,1598132370191.49,1598132370317.0
vp,1598132370191.6758,1598132370669.0
vp,1598132370198.958,1598132370687.0
vp,1598132370204.213,1598132370641.0
vp,1598132370204.8071,1598132370710.0
vp,1598132370208.78,1598132370700.0
vp,1598132370212.854,1598132370690.0
vp,1598132370218.585,1598132370696.0
vp,1598132370220.906,1598132370000.0
vp,1598132370221.346,1598132370000.0
vp,1598132370221.973,1598132370000.0
vp,1598132370222.324,1598132370000.0
vp,1598132370222.781,1598132370000.0
vp,1598132370223.009,1598132370000.0
vp,1598132370226.9038,1598132370000.0
vp,1598132370240.215,1598132370712.0
vp,1598132370240.437,1598132370677.0
vp,1598132370240.7551,1598132370717.0
vp,1598132370242.912,1598132370512.0
dep,1598132370243.013,1598132370696.0
vp,1598132370248.302,1598132370670.0
vp,1598132370255.486,1598132370745.0
vp,1598132370255.982,1598132370751.0
vp,1598132370262.337,1598132370759.0
vp,1598132370270.467,1598132370700.0
vp,1598132370270.72,1598132370765.0
vp,1598132370280.889,1598132370774.0
vp,1598132370281.079,1598132370414.0
vp,1598132370295.468,1598132370747.0
vp,1598132370299.83,1598132370577.0
vp,1598132370300.333,1598132370786.0
vp,1598132370306.654,1598132370828.0
vp,1598132370317.939,1598132370777.0
vp,1598132370331.286,1598132370838.0
vp,1598132370331.389,1598132370812.0
vp,1598132370338.237,1598132370808.0
vp,1598132370344.12,1598132370792.0
vp,1598132370356.761,1598132370794.0
vp,1598132370357.077,1598132370850.0
vp,1598132370360.035,1598132370729.0
vp,1598132370365.8208,1598132370840.0
vp,1598132370368.1382,1598132370850.0
vp,1598132370386.365,1598132370889.0
vp,1598132370386.581,1598132370872.0
vp,1598132370389.018,1598132370882.0
vp,1598132370398.683,1598132370889.0
vp,1598132370405.866,1598132370901.0
vp,1598132370406.3909,1598132370919.0
vp,1598132370412.229,1598132370901.0
vp,1598132370422.8809,1598132370747.0
vp,1598132370430.831,1598132370887.0
vp,1598132370430.9958,1598132370923.0
vp,1598132370441.635,1598132370919.0
vp,1598132370441.7878,1598132370920.0
vp,1598132370442.3179,1598132370940.0
vp,1598132370446.6792,1598132370890.0
vp,1598132370452.369,1598132370936.0
vp,1598132370458.331,1598132370918.0
vp,1598132370464.7988,1598132370893.0
dep,1598132370465.301,1598132370914.0
vp,1598132370472.461,1598132370964.0
vp,1598132370472.61,1598132370922.0
vp,1598132370477.188,1598132370966.0
vp,1598132370484.8982,1598132370897.0
vp,1598132370485.261,1598132370922.0
vp,1598132370488.956,1598132370978.0
vp,1598132370489.053,1598132370852.0
vp,1598132370492.907,1598132370926.0
vp,1598132370507.782,1598132370955.0
vp,1598132370508.2058,1598132370970.0
vp,1598132370527.534,1598132370986.0
vp,1598132370527.817,1598132371012.0
vp,1598132370529.227,1598132371005.0
vp,1598132370529.7861,1598132365600.0
vp,1598132370530.0479,1598132366599.0
vp,1598132370530.609,1598132367599.0
vp,1598132370530.8289,1598132371030.0
vp,1598132370540.8262,1598132370776.0
vp,1598132370547.945,1598132371028.0
vp,1598132370548.732,1598132371009.0
vp,1598132370555.4558,1598132370950.0
vp,1598132370561.555,1598132371042.0
vp,1598132370576.66,1598132371014.0
vp,1598132370583.4092,1598132370458.0
vp,1598132370594.138,1598132371084.0
vp,1598132370613.263,1598132371064.0
vp,1598132370613.425,1598132370995.0
vp,1598132370622.041,1598132371097.0
vp,1598132370622.205,1598132371080.0
vp,1598132370622.388,1598132371112.0
vp,1598132370639.967,1598132368599.0
vp,1598132370642.2852,1598132371143.0
vp,1598132370649.776,1598132371098.0
vp,1598132370649.943,1598132371144.0
vp,1598132370665.612,1598132371145.0
vp,1598132370674.563,1598132371173.0
vp,1598132370679.842,1598132371094.0
vp,1598132370680.014,1598132371155.0
vp,1598132370702.273,1598132371155.0
vp,1598132370702.425,1598132371149.0
vp,1598132370702.77,1598132371100.0
vp,1598132370703.165,1598132371126.0
vp,1598132370707.716,1598132371137.0
vp,1598132370707.8718,1598132371202.0
vp,1598132370708.257,1598132371172.0
ars,1598132370714.263,1598132371195.0
vp,1598132370718.448,1598132371219.0
vp,1598132370718.976,1598132371196.0
vp,1598132370723.761,1598132371179.0
vp,1598132370726.796,1598132371186.0
vp,1598132370727.056,1598132371206.0
vp,1598132370727.339,1598132371078.0
vp,1598132370733.795,1598132371172.0
vp,1598132370734.069,1598132371203.0
vp,1598132370740.336,1598132371157.0
vp,1598132370747.2898,1598132371178.0
vp,1598132370747.941,1598132371063.0
vp,1598132370752.408,1598132371252.0
vp,1598132370758.122,1598132371242.0
dep,1598132370758.261,1598132370985.0
vp,1598132370765.325,1598132371225.0
vp,1598132370766.1682,1598132371254.0
vp,1598132370779.287,1598132371246.0
vp,1598132370779.689,1598132371266.0
vp,1598132370796.23,1598132371290.0
vp,1598132370800.25,1598132371293.0
vp,1598132370800.456,1598132371277.0
vp,1598132370800.968,1598132371267.0
vp,1598132370808.074,1598132371283.0
ars,1598132370808.1528,1598132371284.0
vp,1598132370817.856,1598132371272.0
vp,1598132370823.931,1598132371263.0
vp,1598132370824.324,1598132371328.0
vp,1598132370835.397,1598132371306.0
vp,1598132370845.0872,1598132371342.0
vp,1598132370845.436,1598132371266.0
vp,1598132370855.136,1598132371284.0
vp,1598132370855.234,1598132371295.0
vp,1598132370858.365,1598132371352.0
vp,1598132370858.8481,1598132371258.0
vp,1598132370865.1072,1598132371335.0
vp,1598132370865.4631,1598132371351.0
vp,1598132370870.021,1598132371331.0
vp,1598132370881.9731,1598132371349.0
vp,1598132370887.551,1598132371378.0
vp,1598132370887.96,1598132371385.0
vp,1598132370888.715,1598132371395.0
vp,1598132370895.4648,1598132371343.0
vp,1598132370902.4402,1598132371397.0
vp,1598132370902.763,1598132371384.0
vp,1598132370904.774,1598132371364.0
vp,1598132370905.417,1598132371386.0
vp,1598132370905.468,1598132371370.0
vp,1598132370922.197,1598132371399.0
vp,1598132370931.163,1598132371394.0
vp,1598132370931.391,1598132371351.0
vp,1598132370931.69,1598132371351.0
vp,1598132370942.62,1598132371400.0
vp,1598132370945.468,1598132371443.0
vp,1598132370945.8398,1598132371442.0
vp,1598132370952.8489,1598132371410.0
vp,1598132370964.417,1598132371459.0
vp,1598132370964.615,1598132371443.0
vp,1598132370965.7332,1598132371465.0
vp,1598132370966.311,1598132371473.0
vp,1598132370973.664,1598132371472.0
vp,1598132370988.312,1598132371458.0
vp,1598132370996.031,1598132371404.0
vp,1598132370996.316,1598132371431.0
vp,1598132371000.153,1598132371437.0
vp,1598132371000.5479,1598132371354.0
vp,1598132371004.814,1598132371488.0
vp,1598132371005.029,1598132371461.0
vp,1598132371007.3818,1598132371273.0
vp,1598132371007.654,1598132371510.0
vp,1598132371008.085,1598132371449.0
vp,1598132371012.509,1598132371481.0
vp,1598132371012.9631,1598132370538.0
vp,1598132371017.7678,1598132371494.0
vp,1598132371018.408,1598132371501.0
vp,1598132371038.229,1598132371169.0
vp,1598132371038.367,1598132371478.0
vp,1598132371047.207,1598132371562.0
vp,1598132371055.4211,1598132371562.0
vp,1598132371056.093,1598132371571.0
vp,1598132371056.449,1598132371517.0
vp,1598132371056.695,1598132371537.0
vp,1598132371057.169,1598132371534.0
vp,1598132371065.488,1598132371543.0
vp,1598132371073.962,1598132371565.0
vp,1598132371077.6948,1598132371576.0
vp,1598132371077.857,1598132371521.0
vp,1598132371078.089,1598132371568.0
vp,1598132371086.101,1598132371583.0
vp,1598132371086.659,1598132371529.0
vp,1598132371091.681,1598132371592.0
vp,1598132371092.097,1598132371567.0
vp,1598132371095.5999,1598132371601.0
vp,1598132371117.414,1598132371616.0
vp,1598132371120.4988,1598132371613.0
vp,1598132371121.5,1598132371000.0
vp,1598132371121.797,1598132371000.0
vp,1598132371123.1501,1598132371000.0
vp,1598132371123.548,1598132371000.0
vp,1598132371123.898,1598132371000.0
vp,1598132371124.035,1598132371000.0
vp,1598132371124.2722,1598132371619.0
vp,1598132371129.942,1598132371000.0
vp,1598132371130.381,1598132371604.0
vp,1598132371137.433,1598132371317.0
vp,1598132371143.056,1598132371605.0
vp,1598132371157.2139,1598132371629.0
vp,1598132371157.573,1598132371491.0
vp,1598132371161.973,1598132371392.0
vp,1598132371162.3699,1598132371580.0
vp,1598132371174.0068,1598132371675.0
vp,1598132371174.261,1598132371429.0
vp,1598132371183.613,1598132371597.0
vp,1598132371191.158,1598132371677.0
vp,1598132371195.11,1598132371687.0
vp,1598132371195.3171,1598132371641.0
vp,1598132371200.264,1598132371690.0
vp,1598132371207.228,1598132371697.0
vp,1598132371207.938,1598132371701.0
vp,1598132371230.4941,1598132371710.0
vp,1598132371236.695,1598132371717.0
vp,1598132371236.8728,1598132371712.0
vp,1598132371237.127,1598132371670.0
vp,1598132371256.073,1598132371752.0
vp,1598132371262.596,1598132371745.0
vp,1598132371269.43,1598132371759.0
vp,1598132371270.094,1598132371765.0
vp,1598132371278.2878,1598132371774.0
vp,1598132371298.2012,1598132371577.0
vp,1598132371306.77,1598132371828.0
vp,1598132371307.133,1598132371747.0
vp,1598132371323.2231,1598132371778.0
vp,1598132371323.478,1598132371812.0
vp,1598132371324.023,1598132371808.0
vp,1598132371340.8252,1598132371728.0
vp,1598132371353.6838,1598132371838.0
vp,1598132371353.8152,1598132371792.0
vp,1598132371354.306,1598132371669.0
vp,1598132371359.492,1598132371840.0
vp,1598132371365.5852,1598132371850.0
vp,1598132371365.682,1598132371849.0
vp,1598132371366.077,1598132371794.0
vp,1598132371371.682,1598132371786.0
vp,1598132371377.6482,1598132371852.0
vp,1598132371383.389,1598132371701.0
vp,1598132371389.118,1598132371882.0
vp,1598132371398.2761,1598132371871.0
vp,1598132371404.709,1598132371887.0
vp,1598132371405.121,1598132371919.0
vp,1598132371414.675,1598132371901.0
vp,1598132371418.4722,1598132371901.0
vp,1598132371418.8909,1598132371889.0
vp,1598132371432.51,1598132371923.0
vp,1598132371438.365,1598132371940.0
vp,1598132371443.0771,1598132371921.0
vp,1598132371443.2449,1598132371919.0
vp,1598132371448.246,1598132371889.0
vp,1598132371448.663,1598132371918.0
vp,1598132371457.3418,1598132371955.0
vp,1598132371467.632,1598132371922.0
vp,1598132371467.927,1598132371964.0
vp,1598132371471.911,1598132371978.0
dep,1598132371472.053,1598132371877.0
vp,1598132371472.527,1598132371927.0
vp,1598132371476.274,1598132371966.0
vp,1598132371486.117,1598132371922.0
vp,1598132371486.1902,1598132371936.0
vp,1598132371512.244,1598132371897.0
vp,1598132371518.758,1598132372005.0
vp,1598132371518.908,1598132371986.0
vp,1598132371524.352,1598132371747.0
vp,1598132371524.69,1598132371512.0
vp,1598132371531.2349,1598132371951.0
vp,1598132371535.336,1598132372012.0
vp,1598132371535.6482,1598132372028.0
vp,1598132371536.3718,1598132372014.0
vp,1598132371536.549,1598132371995.0
vp,1598132371540.4302,1598132371776.0
vp,1598132371551.168,1598132372009.0
vp,1598132371551.343,1598132372029.0
vp,1598132371569.7551,1598132372042.0
vp,1598132371599.427,1598132372078.0
ars,1598132371599.5469,1598132372056.0
vp,1598132371605.563,1598132372094.0
vp,1598132371605.9111,1598132372063.0
vp,1598132371610.7732,1598132372080.0
vp,1598132371622.384,1598132372097.0
vp,1598132371622.687,1598132371890.0
vp,1598132371626.375,1598132372084.0
dep,1598132371626.461,1598132372039.0
vp,1598132371644.739,1598132372143.0
dep,1598132371645.012,1598132372091.0
vp,1598132371653.807,1598132372098.0
vp,1598132371654.375,1598132372145.0
vp,1598132371669.069,1598132372154.0
vp,1598132371669.302,1598132369599.0
vp,1598132371669.852,1598132370599.0
vp,1598132371674.457,1598132372173.0
vp,1598132371681.924,1598132372155.0
vp,1598132371691.728,1598132372149.0
vp,1598132371692.063,1598132372178.0
vp,1598132371703.0781,1598132372202.0
vp,1598132371705.622,1598132372126.0
vp,1598132371713.238,1598132372112.0
vp,1598132371713.434,1598132372157.0
vp,1598132371716.2048,1598132372207.0
vp,1598132371716.918,1598132372138.0
vp,1598132371717.19,1598132372196.0
vp,1598132371738.841,1598132372203.0
vp,1598132371739.012,1598132371970.0
vp,1598132371739.397,1598132372145.0
vp,1598132371740.109,1598132372172.0
vp,1598132371740.269,1598132372220.0
vp,1598132371742.2212,1598132372064.0
vp,1598132371742.595,1598132371893.0
vp,1598132371746.5378,1598132372178.0
vp,1598132371755.275,1598132372099.0
vp,1598132371755.919,1598132372252.0
vp,1598132371763.526,1598132372186.0
vp,1598132371764.149,1598132372171.0
vp,1598132371765.47,1598132372246.0
vp,1598132371765.637,1598132372254.0
vp,1598132371772.1738,1598132372225.0
vp,1598132371772.4421,1598132372277.0
vp,1598132371796.201,1598132372242.0
vp,1598132371801.859,1598132372283.0
vp,1598132371802.439,1598132372293.0
vp,1598132371805.363,1598132372289.0
vp,1598132371805.447,1598132372266.0
vp,1598132371811.1702,1598132372273.0
vp,1598132371811.38,1598132372263.0
vp,1598132371824.2468,1598132371414.0
vp,1598132371824.553,1598132372267.0
vp,1598132371832.8508,1598132372306.0
vp,1598132371847.922,1598132372335.0
vp,1598132371848.201,1598132372352.0
vp,1598132371853.8052,1598132372285.0
vp,1598132371853.89,1598132372265.0
vp,1598132371858.52,1598132372342.0
vp,1598132371859.018,1598132372258.0
vp,1598132371864.082,1598132372351.0
vp,1598132371871.316,1598132372295.0
vp,1598132371881.1729,1598132372378.0
vp,1598132371882.097,1598132372349.0
vp,1598132371882.154,1598132372331.0
vp,1598132371886.952,1598132372328.0
vp,1598132371887.6592,1598132372384.0
vp,1598132371891.601,1598132372351.0
vp,1598132371891.69,1598132372351.0
vp,1598132371897.378,1598132372397.0
vp,1598132371897.5862,1598132372400.0
vp,1598132371918.59,1598132372370.0
vp,1598132371918.7888,1598132372414.0
vp,1598132371919.328,1598132372387.0
vp,1598132371923.944,1598132372399.0
vp,1598132371931.456,1598132372395.0
vp,1598132371938.3271,1598132372364.0
vp,1598132371946.386,1598132372410.0
vp,1598132371946.6318,1598132372442.0
vp,1598132371948.123,1598132372443.0
vp,1598132371948.3809,1598132372169.0
vp,1598132371948.698,1598132372343.0
vp,1598132371957.436,1598132372459.0
vp,1598132371957.8398,1598132372385.0
vp,1598132371965.6118,1598132372465.0
vp,1598132371965.956,1598132372444.0
vp,1598132371969.009,1598132372473.0
vp,1598132371976.938,1598132372429.0
vp,1598132371977.618,1598132372472.0
vp,1598132371986.003,1598132372436.0
vp,1598132371986.4011,1598132372431.0
vp,1598132371994.2678,1598132372404.0
vp,1598132371994.753,1598132372494.0
vp,1598132372005.1191,1598132372491.0
vp,1598132372005.4988,1598132372394.0
vp,1598132372006.1182,1598132372488.0
vp,1598132372012.5188,1598132372511.0
vp,1598132372016.682,1598132372502.0
vp,1598132372017.059,1598132372461.0
vp,1598132372017.344,1598132372449.0
vp,1598132372024.982,1598132372481.0
vp,1598132372034.883,1598132372478.0
vp,1598132372040.498,1598132372517.0
vp,1598132372045.594,1598132372458.0
